day,time,address,district,accident_types,suspect_vehicle,victim_vehicle,MD,LB,LR,lat,long
6,13,manuruki,biringkanaya,4,4,5,-,-,2,-5.1109833,119.5252003
6,14,perintis kemerdekaan,tamalanrea,5,5,6,-,-,-,-5.1402715,119.48329437389705
4,12,tamalanrea raya,tamalanrea,4,4,5,-,-,2,-5.1358197,119.5070307
4,17,perumnas raya,manggala,2,4,4,-,-,2,-5.1671551,119.4804238
0,2,nuri baru,mariso,4,4,5,-,-,3,-5.1676353,119.4072099
0,16,urip sumuharjo,panakkukang,5,4,4,-,-,1,-5.1348243,119.4316818
4,13,metro tanjung bunga,tamalate,4,5,6,-,-,-,-5.1661576,119.3917443
2,7,berua raya,biringkanaya,4,5,5,-,-,1,-5.1158621,119.5232925
3,20,kandea iii,bontoala,4,4,5,-,-,2,-5.1272132,119.4237866
4,8,teuku umar raya,tallo,4,4,5,-,-,1,-5.1175544,119.4319332
2,20,kumala,tamalate,5,4,5,-,-,1,-5.169866,119.4189942
3,16,a. makassau,ujung pandang,4,5,6,-,-,-,-5.1386303,119.4085168
5,13,perintis kemerdekaan,tamalanrea,6,5,4,-,-,1,-5.1402715,119.48329437389705
5,9,galangan kapal,tallo,4,8,5,-,-,1,-5.112275,119.4309818
5,13,aroepala,rappocini,4,4,6,-,-,1,-5.1724693,119.4530673
6,17,sawerigading,ujung pandang,4,4,5,-,-,3,-5.1408703,119.4127661
0,8,toddopuli 10,manggala,4,4,5,-,-,2,-5.1659357,119.4600984
0,18,janggo paropo,panakkukang,4,4,5,-,-,1,-5.1492387,119.4589298
6,14,perintis kemerdekaan,tamalanrea,5,4,5,-,-,1,-5.1402715,119.48329437389705
2,18,daeng regge,tallo,6,4,4,1,-,1,-5.1219016,119.4382109
3,0,abu bakar lambogo,makassar,4,4,6,1,-,1,-5.1440495,119.4307874
3,5,waduk tunggu pampang,manggala,6,4,4,-,-,3,-5.169419250000001,119.46930765542896
6,17,pengayoman,panakkukang,2,4,4,-,-,1,-5.1592732,119.4466246
2,23,perintis kemerdekaan,biringkanaya,4,4,5,-,-,2,-5.117784,119.5110136
1,18,korban 40.000 jiwa,tallo,2,4,4,-,-,1,-5.1254113,119.4351733
5,20,paccerakkang,biringkanaya,4,4,5,-,-,2,-5.1239434,119.5224673
6,11,korban 40.000 jiwa,tallo,2,4,4,-,-,1,-5.1254113,119.4351733
6,19,urip sumuharjo,panakkukang,6,4,4,-,-,2,-5.1348243,119.4316818
4,9,borong raya,manggala,4,5,5,-,-,2,-5.1620883,119.4635886
4,21,perintis kemerdekaan,biringkanaya,5,4,5,-,-,2,-5.117784,119.5110136
0,19,anggrek,mariso,2,4,4,-,-,1,-5.1637338,119.4075297
0,12,goa ria,biringkanaya,2,4,4,-,-,1,-5.0810812,119.5253813
2,8,jenderal ahmad yani,wajo,4,4,6,-,-,1,-5.1329527,119.4103466
2,14,kesatuan,makassar,2,4,4,-,-,1,-5.1395655,119.4312233
3,1,perintis kemerdekaan,tamalanrea,2,4,4,-,-,1,-5.1402715,119.48329437389705
3,10,tamangapa raya,manggala,4,4,5,1,-,1,-5.1767373,119.4843844
3,23,metro tanjung bunga,mariso,2,4,4,-,-,1,-5.1523252,119.4054678
1,8,urip sumuharjo,panakkukang,3,4,5,-,-,1,-5.1348243,119.4316818
5,2,kumala,tamalate,4,5,7,-,-,-,-5.169866,119.4189942
1,11,perintis kemerdekaan,tamalanrea,2,4,4,-,-,1,-5.1402715,119.48329437389705
5,0,veteran selatan,mamajang,4,4,6,-,-,2,-5.162773,119.4212589
3,20,sultan alauddin,tamalate,5,4,5,-,-,2,-5.1682367,119.4209823
3,21,maccini baru,makassar,4,4,6,-,-,1,-5.1377938,119.4279247
1,22,metro tanjung bunga,tamalate,2,4,4,-,-,1,-5.1661576,119.3917443
5,18,pelita raya,rappocini,2,4,4,1,-,-,-5.1528655,119.4341715
5,22,goa ria,biringkanaya,5,4,4,-,-,1,-5.0810812,119.5253813
4,2,borong raya,manggala,4,4,6,1,-,-,-5.1620883,119.4635886
6,18,pajukukang,tamalate,4,4,5,-,-,1,-5.2019757,119.3874662
4,13,aroepala,rappocini,4,5,5,-,-,1,-5.1724693,119.4530673
4,17,waduk tunggu pampang,manggala,2,4,4,-,-,1,-5.169419250000001,119.46930765542896
6,14,insinyur sutami,tamalanrea,2,5,4,-,-,1,-5.0891074,119.4804065
0,20,bandang,bontoala,4,4,5,-,-,3,-5.1329092,119.4213666
0,8,perintis kemerdekaan,biringkanaya,2,4,4,-,-,1,-5.117784,119.5110136
2,1,kima raya,biringkanaya,2,4,4,-,-,1,-5.1103799,119.5032456
1,9,mapala,rappocini,4,4,5,-,-,4,-5.1690485,119.4403942
1,16,lanto daeng pasewang,mamajang,4,4,5,-,-,3,-5.1520547,119.4161456
2,15,sam ratulangi,mamajang,4,4,6,-,-,1,-5.1545939,119.4163683
1,10,urip sumuharjo,panakkukang,2,4,4,-,-,1,-5.1348243,119.4316818
3,13,gunung bawakaraeng,bontoala,4,4,5,-,-,3,-5.1348657,119.4243319
5,18,aroepala,rappocini,2,4,4,-,-,1,-5.1724693,119.4530673
5,21,bonto duri,tamalate,2,4,4,-,-,1,-5.1752238,119.4269422
1,23,nipa nipa,manggala,2,4,4,-,-,1,-5.1624042,119.5001015
1,13,metro tanjung bunga,tamalate,4,4,6,-,-,1,-5.1661576,119.3917443
5,20,perintis kemerdekaan,biringkanaya,4,5,5,-,-,-,-5.117784,119.5110136
4,12,boulevard,panakkukang,4,5,2,-,-,1,-5.1557546,119.4411023
4,17,cilallang,rappocini,2,4,4,1,-,2,-5.1587967,119.4327675
6,21,perintis kemerdekaan,panakkukang,6,4,4,-,-,1,-5.1451058,119.4735564
4,14,poros perumnas sudiang,biringkanaya,2,4,4,-,-,2,-5.102836,119.532664
6,7,letjen hertasning,rappocini,5,5,5,-,-,1,-5.1630661,119.4444202
4,18,perintis kemerdekaan,biringkanaya,2,4,4,-,-,1,-5.117784,119.5110136
0,22,pajukukang,tamalate,5,4,9,-,-,1,-5.2019757,119.3874662
1,6,andi tonro,tamalate,5,4,5,-,-,1,-5.1719829,119.423857
4,14,urip sumuharjo,panakkukang,1,4,4,-,-,1,-5.1348243,119.4316818
0,19,perintis kemerdekaan,biringkanaya,4,4,3,-,-,1,-5.117784,119.5110136
2,16,perintis kemerdekaan,biringkanaya,4,4,5,-,-,2,-5.117784,119.5110136
3,15,urip sumuharjo,panakkukang,1,4,4,-,-,1,-5.1348243,119.4316818
1,15,pettarani,panakkukang,1,4,4,-,-,2,-5.1487126,119.4380057
0,3,veteran utara,bontoala,4,4,5,-,-,3,-5.1392193,119.4233132
3,12,urip sumuharjo,panakkukang,1,5,4,-,-,1,-5.1348243,119.4316818
3,0,haji bau,ujung pandang,4,5,6,-,-,-,-5.1484105,119.414444
6,7,lembo,tallo,1,4,4,-,-,1,-5.1192562,119.4228843
5,18,nuri,mariso,4,4,5,-,-,1,-5.1613624,119.4092236
5,10,urip sumuharjo,panakkukang,1,4,4,-,-,1,-5.1348243,119.4316818
6,4,pettarani,panakkukang,4,4,5,-,-,3,-5.1487126,119.4380057
6,13,abu bakar lambogo,makassar,1,4,4,-,-,1,-5.1440495,119.4307874
4,15,minasa upa,rappocini,4,4,6,-,-,2,-5.1852162,119.4521952
0,4,insinyur sutami,tamalanrea,4,8,5,1,-,-,-5.0891074,119.4804065
0,16,pettarani,panakkukang,5,4,4,-,-,1,-5.1487126,119.4380057
3,0,goa ria,biringkanaya,4,4,6,1,-,-,-5.0810812,119.5253813
2,20,toddopuli raya,panakkukang,6,5,4,-,-,1,-5.1634474,119.4522972
2,9,insinyur sutami,tamalanrea,4,4,9,-,-,2,-5.0891074,119.4804065
2,22,veteran utara,bontoala,4,4,7,-,-,1,-5.1392193,119.4233132
3,11,toddopuli raya,rappocini,6,8,4,-,-,1,-5.1654636,119.450199
1,18,kawasan pergudangan parangloe indah,tamalanrea,1,4,4,-,-,1,-5.10069545,119.48063495646929
1,2,inspeksi pam,manggala,1,4,4,-,-,1,-5.1501163,119.4756964
1,11,insinyur sutami,biringkanaya,4,4,5,1,-,3,-5.0679484,119.5246223
3,20,sunu,tallo,4,4,5,-,-,1,-5.1247334,119.4296097
1,13,teuku umar raya,tallo,4,5,9,-,-,-,-5.1175544,119.4319332
5,14,letjen hertasning,rappocini,1,4,4,-,-,1,-5.1630661,119.4444202
5,2,biring romang,tamalanrea,1,4,4,-,-,1,-5.1201558,119.5040303
6,9,daeng tata raya iii,tamalate,4,4,6,1,-,1,-5.1850019,119.423432
6,22,bungaejaya,bontoala,5,4,4,-,-,1,-5.1213977,119.4201828
4,8,arief rate,ujung pandang,1,4,4,-,-,1,-5.14495,119.4125725
2,7,sunu,bontoala,4,4,5,-,-,1,-5.1320485,119.4271119
6,20,urip sumuharjo,panakkukang,4,4,5,-,-,2,-5.1348243,119.4316818
4,20,nipa nipa,manggala,5,4,5,-,-,1,-5.1624042,119.5001015
3,11,cendrawasih,tamalate,5,4,5,-,-,2,-5.1746041,119.4098365
2,19,perintis kemerdekaan,biringkanaya,4,5,6,-,-,2,-5.117784,119.5110136
3,17,naja dg. nai,tallo,6,4,4,1,-,1,-5.1262392,119.4426606
3,2,tinumbu,bontoala,4,4,5,1,-,2,-5.1195488,119.4206733
1,22,perintis kemerdekaan,biringkanaya,4,4,6,-,-,1,-5.117784,119.5110136
5,23,laikang,biringkanaya,4,4,5,-,-,3,-5.1040237,119.5375731
4,18,pettarani,panakkukang,5,4,5,-,-,1,-5.1487126,119.4380057
1,17,insinyur sutami,tallo,5,5,6,-,-,-,-5.1150772,119.4212502
3,21,nuri,mariso,5,4,5,-,-,1,-5.1613624,119.4092236
2,18,veteran utara,makassar,4,4,8,-,-,1,-5.1392193,119.4233132
5,17,cendrawasih,mamajang,1,4,4,-,-,1,-5.167086,119.4118044
4,0,metro tanjung bunga,mariso,1,4,4,1,-,-,-5.1523252,119.4054678
1,20,manyikkoaya,biringkanaya,1,4,4,-,-,1,-5.0770234,119.530081
5,1,selayar,biringkanaya,1,4,4,-,-,1,-5.1119966,119.5406255
5,14,veteran utara,bontoala,4,8,5,-,1,2,-5.1392193,119.4233132
6,0,gunung bawakaraeng,bontoala,4,5,5,-,-,1,-5.1348657,119.4243319
1,18,poros perumnas sudiang,biringkanaya,6,4,4,-,-,1,-5.102836,119.532664
6,7,gunung bawakaraeng,bontoala,4,2,5,-,-,2,-5.1348657,119.4243319
5,6,urip sumuharjo,panakkukang,4,4,3,-,-,2,-5.1348243,119.4316818
6,14,tamangapa raya,manggala,5,5,5,1,-,1,-5.1767373,119.4843844
4,22,pettarani,rappocini,1,4,4,-,-,1,-5.1510383,119.4374766
2,20,veteran selatan,mamajang,6,4,4,-,-,2,-5.162773,119.4212589
3,1,kapasa raya,biringkanaya,1,4,4,-,-,1,-5.0945064,119.4925577
3,23,urip sumuharjo,panakkukang,4,4,6,1,-,-,-5.1348243,119.4316818
0,10,sungai saddang,ujung pandang,1,4,4,-,-,1,-5.1468435,119.4250654
3,10,pettarani,panakkukang,5,5,5,-,-,1,-5.1487126,119.4380057
1,21,insinyur sutami,tamalanrea,1,4,4,1,-,-,-5.0891074,119.4804065
3,15,perintis kemerdekaan,tamalanrea,5,6,5,-,-,2,-5.1402715,119.48329437389705
6,10,tallasa city,tamalanrea,1,4,4,-,-,1,-5.1104433,119.48728279128278
6,20,perintis kemerdekaan,tamalanrea,1,4,4,-,-,1,-5.1402715,119.48329437389705
4,6,btn minasa  upa,rappocini,4,6,7,-,-,-,-5.1826567,119.4592048264782
4,23,sungai saddang,ujung pandang,4,6,5,-,-,2,-5.1468435,119.4250654
6,20,sam ratulangi,mamajang,4,4,7,-,-,1,-5.1545939,119.4163683
0,4,arung teko,biringkanaya,2,4,4,-,-,1,-5.0741882,119.5291925
0,6,perintis kemerdekaan,tamalanrea,4,4,5,1,-,1,-5.1402715,119.48329437389705
4,22,tamalate i,rappocini,5,4,4,-,-,1,-5.1675882,119.4479146
6,1,boulevard,panakkukang,4,6,7,-,-,-,-5.1557546,119.4411023
4,14,barawaja,panakkukang,1,4,4,-,-,1,-5.1357031,119.4402319
2,21,dr. leimena,panakkukang,1,4,4,-,-,2,-5.1466131,119.469989
3,11,kerung-kerung,makassar,5,4,5,-,-,3,-5.1402349,119.4257622
3,2,haji bau,ujung pandang,4,6,5,-,-,3,-5.1484105,119.414444
0,17,veteran utara,makassar,4,8,5,-,-,1,-5.1392193,119.4233132
1,11,balang baru 1,tamalate,6,2,4,-,-,1,-5.1914627,119.4195901
1,13,toddopuli vii,manggala,4,4,5,-,-,2,-5.1667949,119.4547004
1,22,perintis kemerdekaan,biringkanaya,6,4,4,-,-,2,-5.117784,119.5110136
1,8,veteran selatan,mamajang,5,4,4,-,-,1,-5.162773,119.4212589
6,10,pettarani,panakkukang,4,6,7,-,-,-,-5.1487126,119.4380057
0,8,insinyur sutami,tamalanrea,1,4,4,-,-,1,-5.0891074,119.4804065
2,11,pettarani,panakkukang,1,4,4,-,-,1,-5.1487126,119.4380057
2,19,goa ria,biringkanaya,5,4,5,-,-,4,-5.0810812,119.5253813
3,21,urip sumuharjo,panakkukang,4,4,7,-,-,1,-5.1348243,119.4316818
1,17,kesejahteraan selatan,tamalanrea,4,6,5,-,-,1,-5.1378452,119.5096493
2,20,teuku umar raya,tallo,5,4,4,-,-,1,-5.1175544,119.4319332
5,5,peternakan 5,manggala,1,4,4,-,-,2,-5.1710663,119.4825044
1,17,batara bira,biringkanaya,1,4,4,-,-,1,-5.0884975,119.5063692
0,10,metro tanjung bunga,tamalate,4,6,7,-,-,-,-5.1661576,119.3917443
6,8,pongtiku,tallo,4,4,5,-,-,2,-5.1253535,119.4317971
4,14,perintis kemerdekaan iv,tamalanrea,1,4,4,-,-,1,-5.1441221,119.4902404
4,19,ade irma nasution,tallo,4,4,5,-,-,2,-5.1214728,119.4361603
4,17,ade irma nasution,tallo,4,4,5,-,-,4,-5.1214728,119.4361603
0,6,tamalanrea raya,tamalanrea,1,4,4,-,-,1,-5.1358197,119.5070307
0,16,cendrawasih,mariso,5,6,5,-,-,2,-5.155219,119.4137008
4,19,perintis kemerdekaan,biringkanaya,4,4,5,-,-,2,-5.117784,119.5110136
0,16,perintis kemerdekaan,tamalanrea,4,4,5,-,-,1,-5.1402715,119.48329437389705
2,10,daeng tata raya,tamalate,5,4,5,-,-,1,-5.1850019,119.423432
2,23,sultan alauddin,tamalate,1,4,4,-,-,1,-5.1682367,119.4209823
3,18,borong raya,manggala,5,4,5,-,-,1,-5.1620883,119.4635886
1,14,perintis kemerdekaan,biringkanaya,1,4,4,-,-,1,-5.117784,119.5110136
1,12,penghibur,ujung pandang,4,4,7,-,-,1,-5.1475209,119.4090861
5,11,gunung latimojong,makassar,4,4,7,1,-,-,-5.1405404,119.4208275
5,19,perintis kemerdekaan,biringkanaya,5,4,5,1,-,-,-5.117784,119.5110136
6,15,perintis kemerdekaan,tamalanrea,4,4,7,1,-,-,-5.1402715,119.48329437389705
6,12,letjen hertasning,rappocini,1,4,4,-,-,1,-5.1630661,119.4444202
6,14,parumpa,biringkanaya,5,4,8,-,-,1,-5.117091,119.5096487
4,20,perintis kemerdekaan,biringkanaya,5,4,5,-,-,1,-5.117784,119.5110136
4,15,daeng tata raya iii,tamalate,6,4,4,-,-,2,-5.1850019,119.423432
4,14,poros tamalanrea indah,tamalanrea,1,4,4,-,-,1,-5.1264839,119.5000076
0,14,tamangapa raya,manggala,1,4,4,-,-,1,-5.1767373,119.4843844
0,15,macan,mamajang,4,6,8,-,-,2,-5.1604258,119.4199297
1,22,juanda,tallo,4,4,5,-,-,2,-5.12158,119.437594
3,6,perintis kemerdekaan,panakkukang,5,6,5,-,-,2,-5.1451058,119.4735564
3,18,paccerakkang,biringkanaya,1,4,4,-,-,1,-5.1239434,119.5224673
3,20,perintis kemerdekaan,biringkanaya,4,4,5,-,-,1,-5.117784,119.5110136
2,17,veteran utara,makassar,6,6,4,-,-,1,-5.1392193,119.4233132
4,20,pettarani,panakkukang,4,6,7,-,-,-,-5.1487126,119.4380057
0,11,perintis kemerdekaan,biringkanaya,4,4,5,1,-,-,-5.117784,119.5110136
0,12,toddopuli raya,panakkukang,2,4,4,-,-,1,-5.1634474,119.4522972
0,23,veteran utara,makassar,4,4,5,-,-,4,-5.1392193,119.4233132
0,19,poros perumnas sudiang,biringkanaya,5,4,5,1,-,-,-5.102836,119.532664
2,16,manuruki raya,biringkanaya,4,4,5,-,-,2,-5.1109833,119.5252003
0,15,veteran utara,bontoala,4,4,5,-,-,3,-5.1392193,119.4233132
3,20,perintis kemerdekaan,biringkanaya,1,4,4,-,-,1,-5.117784,119.5110136
3,17,perintis kemerdekaan,tamalanrea,4,4,7,-,-,1,-5.1402715,119.48329437389705
1,11,nuri baru,mariso,4,4,5,-,-,1,-5.1676353,119.4072099
0,11,haji kalla,panakkukang,4,4,5,-,-,2,-5.1399514,119.4581721
1,11,urip sumuharjo,panakkukang,2,4,4,-,-,1,-5.1348243,119.4316818
5,16,jenderal sudirman,ujung pandang,5,4,5,-,-,1,-5.1345222,119.4137962
5,22,manyikkoaya,biringkanaya,1,4,4,-,-,1,-5.0770234,119.530081
5,14,galangan kapal,tallo,4,2,7,-,-,2,-5.112275,119.4309818
5,10,toddopuli raya timur,panakkukang,4,4,5,-,-,1,-5.1634968,119.4533003
5,19,urip sumuharjo,panakkukang,6,4,4,-,-,1,-5.1348243,119.4316818
4,8,bandang,bontoala,6,4,4,-,-,1,-5.1329092,119.4213666
5,12,kima raya,biringkanaya,1,4,4,-,-,1,-5.1103799,119.5032456
5,14,abdullah daeng sirua,panakkukang,4,6,5,-,-,-,-5.1513443,119.4494392
4,13,perintis kemerdekaan,biringkanaya,4,6,7,-,-,-,-5.117784,119.5110136
0,5,urip sumuharjo,panakkukang,5,4,5,-,-,2,-5.1348243,119.4316818
3,15,perintis kemerdekaan,biringkanaya,1,4,4,-,-,1,-5.117784,119.5110136
3,16,veteran selatan,mamajang,4,4,7,-,-,2,-5.162773,119.4212589
2,9,kesadaran raya,panakkukang,5,6,5,-,-,1,-5.1456092,119.4688134
3,23,letjen hertasning,rappocini,1,4,4,-,-,1,-5.1630661,119.4444202
0,18,poros perumnas sudiang,biringkanaya,5,4,4,-,-,1,-5.102836,119.532664
0,21,urip sumuharjo,panakkukang,5,4,5,-,-,1,-5.1348243,119.4316818
1,7,perintis kemerdekaan,biringkanaya,4,4,8,-,-,1,-5.117784,119.5110136
5,15,waduk tunggu pampang,manggala,1,4,4,-,-,1,-5.169419250000001,119.46930765542896
5,22,sanrangan,biringkanaya,4,4,5,-,-,2,-5.1063304,119.5203592
6,22,perintis kemerdekaan,biringkanaya,4,4,9,1,-,-,-5.117784,119.5110136
4,15,pajaiang,biringkanaya,5,4,5,-,-,1,-5.1048027,119.5252166
0,1,sultan alauddin,tamalate,5,4,5,-,-,1,-5.1682367,119.4209823
2,8,andalas,bontoala,5,4,5,-,-,1,-5.1225458,119.417918
3,4,datu musseng,ujung pandang,5,6,4,1,-,-,-5.1434702,119.409872
2,12,adyaksa,panakkukang,4,6,5,-,-,1,-5.1572501,119.4479499
3,10,perintis kemerdekaan,biringkanaya,4,4,7,-,-,2,-5.117784,119.5110136
1,12,insinyur sutami,tamalanrea,1,6,4,-,-,1,-5.0891074,119.4804065
1,14,perintis kemerdekaan,biringkanaya,1,4,4,-,-,1,-5.117784,119.5110136
1,13,tamalanrea raya,tamalanrea,4,6,7,-,-,-,-5.1358197,119.5070307
2,3,paccinang raya,panakkukang,4,6,7,-,-,-,-5.1499857,119.4690402
5,13,barawaja,panakkukang,4,6,5,-,-,1,-5.1357031,119.4402319
6,7,urip sumuharjo,panakkukang,2,4,4,-,-,1,-5.1348243,119.4316818
6,11,perintis kemerdekaan,biringkanaya,4,4,5,1,-,3,-5.117784,119.5110136
6,16,daeng tata raya i,tamalate,5,4,5,-,-,1,-5.1850019,119.423432
6,16,bambapuang,makassar,6,4,4,-,-,1,-5.1385135,119.4215862
1,11,g. batu putih,makassar,4,6,5,-,-,2,-5.1468769,119.4185684
5,12,mesjid raya,bontoala,5,6,5,-,-,1,-5.1333841,119.4274196
6,22,pandang raya,panakkukang,4,4,5,-,-,2,-5.1575506,119.4492175
1,16,perintis kemerdekaan,tamalanrea,1,4,4,-,-,2,-5.1402715,119.48329437389705
4,20,kumala ii,tamalate,4,2,5,-,-,4,-5.1710062,119.4195533
0,11,biring romang,tamalanrea,6,4,4,-,-,1,-5.1201558,119.5040303
1,21,metro tanjung bunga,tamalate,4,4,5,1,-,-,-5.1661576,119.3917443
2,19,borong raya,manggala,5,6,5,1,-,-,-5.1620883,119.4635886
2,10,komp. unhas,tamalanrea,1,4,4,-,-,1,-5.1319958,119.4870324
0,12,monginsidi,makassar,1,4,4,-,-,1,-5.1486033,119.4231664
3,18,kima raya i,biringkanaya,4,4,5,-,-,4,-5.1103799,119.5032456
1,17,haji bau,ujung pandang,4,6,7,-,-,-,-5.1484105,119.414444
5,9,penghibur,ujung pandang,5,4,4,1,-,-,-5.1475209,119.4090861
3,18,gunung merapi,ujung pandang,1,4,4,-,-,-,-5.1455806,119.4177389
1,11,kelapa iii,panakkukang,5,5,5,-,-,1,-5.1471038,119.4351241
3,22,banta bantaeng,rappocini,4,4,5,-,-,3,-5.1595024,119.4238876
5,7,daeng tata raya,tamalate,5,4,5,-,-,1,-5.1850019,119.423432
5,1,perintis kemerdekaan,biringkanaya,1,4,4,-,-,1,-5.117784,119.5110136
6,23,pasar ikan,ujung pandang,5,4,5,-,-,2,-5.1373084,119.4054099
2,12,monumen emmy saelan,rappocini,5,4,5,-,-,2,-5.1780744,119.4389103
5,19,ir. juanda,tallo,5,4,5,-,-,1,-5.1214892,119.4381968
4,12,jenderal ahmad yani,ujung pandang,6,4,4,-,-,1,-5.1329527,119.4103466
6,7,insinyur sutami,tamalanrea,1,4,4,-,-,1,-5.0891074,119.4804065
5,2,insinyur sutami,tamalanrea,1,4,4,-,-,1,-5.0891074,119.4804065
2,23,veteran utara,bontoala,5,4,4,-,-,1,-5.1392193,119.4233132
6,16,veteran utara,makassar,4,4,5,-,-,2,-5.1392193,119.4233132
4,12,perintis kemerdekaan,biringkanaya,4,4,5,-,-,3,-5.117784,119.5110136
4,18,perintis kemerdekaan,biringkanaya,4,8,7,-,-,-,-5.117784,119.5110136
6,3,bandang,bontoala,4,4,5,-,-,2,-5.1329092,119.4213666
3,0,sultan alauddin,rappocini,1,4,4,-,-,1,-5.176566,119.4363938
0,20,minasa upa,rappocini,5,4,4,-,-,1,-5.1852162,119.4521952
0,12,urip sumuharjo,panakkukang,5,4,5,-,-,1,-5.1348243,119.4316818
0,22,perintis kemerdekaan,biringkanaya,5,4,5,-,-,2,-5.117784,119.5110136
3,11,cendrawasih,mariso,5,6,5,-,-,1,-5.155219,119.4137008
1,14,kapasa raya,tamalanrea,5,6,5,-,-,1,-5.1029771,119.4940907
2,18,kesadaran raya,panakkukang,1,4,4,-,-,1,-5.1456092,119.4688134
1,22,lamadukelleng,ujung pandang,5,0,5,-,-,1,-5.1414467,119.4107642
1,23,pengayoman,panakkukang,1,4,4,-,-,1,-5.1592732,119.4466246
5,12,pate'ne,biringkanaya,1,4,4,1,-,-,-5.0694202,119.5173602
5,20,haji bau,ujung pandang,5,6,7,-,-,-,-5.1484105,119.414444
5,18,simola,panakkukang,6,4,4,-,-,1,-5.1403647,119.4353369
6,5,letjen hertasning,panakkukang,5,4,5,-,-,1,-5.1625545,119.4430925
5,21,metro tanjung bunga,mariso,1,4,4,-,-,1,-5.1523252,119.4054678
5,14,dakota,biringkanaya,2,4,4,-,-,1,-5.0646673,119.5284061
5,18,a. tonro,tamalate,2,4,4,-,-,1,-5.1735853,119.4231418
4,10,btn mangga iii,biringkanaya,4,4,5,-,-,2,-5.1258994,119.5348222
3,22,pettarani,panakkukang,5,4,5,-,-,1,-5.1487126,119.4380057
2,14,cendrawasih,mamajang,6,4,4,-,-,2,-5.167086,119.4118044
2,13,lanto daeng pasewang,mamajang,2,4,4,-,-,1,-5.1520547,119.4161456
0,21,tallasa city,tamalanrea,4,4,5,-,-,2,-5.1104433,119.48728279128278
2,20,rajawali,mariso,5,6,7,-,-,-,-5.1487926,119.4096505
3,17,perintis kemerdekaan,panakkukang,5,4,5,-,-,1,-5.1451058,119.4735564
3,23,perintis kemerdekaan,biringkanaya,4,4,5,-,-,2,-5.117784,119.5110136
3,23,haji bau,ujung pandang,4,4,7,-,-,2,-5.1484105,119.414444
0,19,veteran utara,makassar,1,4,5,1,-,4,-5.1392193,119.4233132
2,14,perintis kemerdekaan,tamalanrea,1,4,4,-,-,1,-5.1402715,119.48329437389705
2,16,pelita raya,rappocini,4,2,7,-,-,1,-5.1528655,119.4341715
2,17,manyikkoaya,biringkanaya,1,4,4,-,-,1,-5.0770234,119.530081
2,21,pettarani,panakkukang,5,4,5,-,-,1,-5.1487126,119.4380057
1,23,gunung bawakaraeng,bontoala,4,4,5,1,-,2,-5.1348657,119.4243319
1,14,tallasa city,tamalanrea,1,4,4,-,-,1,-5.1104433,119.48728279128278
1,11,pajaiang,biringkanaya,1,4,4,-,-,1,-5.1048027,119.5252166
6,15,jenderal ahmad yani,ujung pandang,4,4,7,-,-,1,-5.1329527,119.4103466
4,0,pannampu,tallo,4,6,5,-,-,1,-5.1184614,119.4264568
0,15,veteran selatan,makassar,4,4,7,-,-,1,-5.1671547,119.419923
1,22,sultan alauddin,tamalate,6,4,4,-,-,2,-5.1682367,119.4209823
6,20,perumnas raya,manggala,5,4,5,-,-,1,-5.1671551,119.4804238
0,1,laccukang,bontoala,5,6,5,-,-,2,-5.1332217,119.4283215
4,8,berua raya,biringkanaya,4,6,9,1,-,-,-5.1158621,119.5232925
4,13,urip sumuharjo,panakkukang,5,4,5,-,-,2,-5.1348243,119.4316818
6,7,tamalanrea raya,tamalanrea,5,6,5,-,-,1,-5.1358197,119.5070307
6,14,perintis kemerdekaan,biringkanaya,6,4,4,-,-,1,-5.117784,119.5110136
0,14,jenderal sudirman,ujung pandang,4,6,7,-,-,-,-5.1345222,119.4137962
4,0,perintis kemerdekaan,tamalanrea,5,6,5,1,-,-,-5.1402715,119.48329437389705
4,5,tamangapa raya,manggala,5,4,5,-,-,1,-5.1767373,119.4843844
0,8,sultan hasanuddin,ujung pandang,4,4,8,-,-,1,-5.1444747,119.4127353
4,0,rajawali,mariso,4,4,5,-,-,1,-5.1487926,119.4096505
0,10,metro tanjung bunga,tamalate,2,4,4,-,-,2,-5.1661576,119.3917443
2,15,indah iii,tallo,2,2,4,-,-,1,-5.1162133,119.4252585
3,3,onta,mamajang,4,6,5,1,-,-,-5.1559757,119.4208153
4,23,abdullah daeng sirua,panakkukang,2,4,4,1,-,-,-5.1513443,119.4494392
0,16,metro tanjung bunga,tamalate,4,4,5,-,-,2,-5.1661576,119.3917443
6,20,urip sumuharjo,panakkukang,4,4,5,-,-,1,-5.1348243,119.4316818
2,11,raya pendidikan,rappocini,1,4,4,-,-,1,-5.1699393,119.4360074
3,11,serigala,mamajang,1,4,4,-,-,1,-5.1607129,119.4210329
5,2,pajaiang,biringkanaya,4,4,5,-,-,1,-5.1048027,119.5252166
0,16,metro tanjung bunga,tamalate,4,4,5,-,-,2,-5.1661576,119.3917443
5,10,perintis kemerdekaan,biringkanaya,6,4,4,-,-,2,-5.117784,119.5110136
5,20,abu bakar lambogo,makassar,1,4,4,-,-,1,-5.1440495,119.4307874
5,18,manuruki raya,biringkanaya,4,4,5,-,-,2,-5.1109833,119.5252003
5,12,monumen emmy saelan,rappocini,4,4,5,-,-,2,-5.1780744,119.4389103
5,18,berua raya,biringkanaya,2,4,4,-,-,1,-5.1158621,119.5232925
