no,day,date,time,address,district,accident_types,suspect_age,victim_age,suspect_vehicle,victim_vehicle,MD,LB,LR,material_loss
6822,Tuesday,2020-06-16,23:30, Laikang,Biringkanaya,TK,23,26,R2,R2,-,-,3,"500,000"
6823,Thursday,2020-06-11,18:00, Pettarani,Panakkukang,TL,-,17,R2,R2,-,-,1,-
6824,Monday,2020-06-15,17:00, Insinyur Sutami,Tallo,TL,-,36,R3,R3,-,-,-,"1,000,000"
6825,Sunday,2020-06-21,21:00, Nuri,Mariso,TL,-,11,R2,R2,-,-,1,"200,000"
6826,Saturday,2020-06-20,18:20, Veteran Utara,Makassar,TK,50,63,R2,Rro,-,-,1,"200,000"
6827,Tuesday,2020-06-16,17:30, Cendrawasih,Mamajang,OC,26,-,R2,-,-,-,1,"500,000"
6828,Thursday,2020-06-18,0:30, Metro Tanjung Bunga,Mariso,OC,22,-,R2,-,1,-,-,"2,000,000"
6829,Monday,2020-06-22,20:00, Manyikkoaya,Biringkanaya,OC,19,-,R2,-,-,-,1,"200,000"
6830,Tuesday,2020-06-23,1:00, Selayar,Biringkanaya,OC,16,-,R2,-,-,-,1,"300,000"
6831,Tuesday,2020-06-23,14:20, Veteran Utara,Bontoala,TK,27,48,R8,R2,-,1,2,"500,000"
6832,Wednesday,2020-06-24,0:15, Gunung Bawakaraeng,Bontoala,TK,25,28,R3,R2,-,-,1,"1,000,000"
6833,Monday,2020-06-22,18:20,Poros Perumnas Sudiang,Biringkanaya,TM,15,7,R2,-,-,-,1,"1,000,000"
6834,Wednesday,2020-06-24,7:00, Gunung Bawakaraeng,Bontoala,TK,51,71,B2,R2,-,-,2,"700,000"
6835,Tuesday,2020-06-23,6:40,Urip Sumuharjo,Panakkukang,TK,39,31,R2,M,-,-,2,"3,500,000"
6836,Wednesday,2020-06-24,14:30, Tamangapa Raya,Manggala,TL,-,15,R3,R2,1,-,1,"250,000"
6837,Thursday,2020-06-25,22:30, Pettarani,Rappocini,OC,63,-,R2,-,-,-,1,"500,000"
6838,Saturday,2020-06-27,20:30, Veteran Selatan,Mamajang,TM,35,39,R2,-,-,-,2,"1,000,000"
6839,Sunday,2020-06-28,1:15, Kapasa Raya,Biringkanaya,OC,38,-,R2,-,-,-,1,"700,000"
6840,Sunday,2020-06-28,23:15,Urip Sumuharjo,Panakkukang,TK,55,24,R2,R3,1,-,-,"5,500,000"
6841,Friday,2020-06-26,10:00,Sungai Saddang,Ujung Pandang,OC,43,-,R2,-,-,-,1,-
6842,Sunday,2020-06-28,10:00, Pettarani,Panakkukang,TL,-,60,R3,R2,-,-,1,"250,000"
6843,Monday,2020-06-29,21:45, Insinyur Sutami,Tamalanrea,OC,34,-,R2,-,1,-,-,"300,000"
6844,Sunday,2020-06-28,15:00, Perintis Kemerdekaan,Tamalanrea,TL,-,15,R4,R2,-,-,2,"500,000"
6845,Wednesday,2020-07-01,10:00, Tallasa City,Tamalanrea,OC,27,-,R2,-,-,-,1,"300,000"
6846,Wednesday,2020-07-01,20:00, Perintis Kemerdekaan,Tamalanrea,OC,24,-,R2,-,-,-,1,"200,000"
6847,Thursday,2020-07-02,6:10, BTN Minasa  Upa,Rappocini,TK,45,26,R4,R4,-,-,-,"10,000,000"
6848,Thursday,2020-07-02,23:20, Sungai Saddang,Ujung Pandang,TK,32,19,R4,R2,-,-,2,"5,000,000"
6849,Wednesday,2020-07-01,20:00, Sam Ratulangi,Mamajang,TK,28,31,R2,R4,-,-,1,"1,500,000"
6850,Friday,2020-07-03,4:15, Arung Teko,Biringkanaya,T,41,-,R2,-,-,-,1,"300,000"
6851,Friday,2020-07-03,6:45, Perintis Kemerdekaan,Tamalanrea,TK,50,25,R2,R2,1,-,1,"500,000"
6852,Thursday,2020-07-02,22:20, Tamalate I,Rappocini,TL,-,57,R2,-,-,-,1,-
6853,Wednesday,2020-07-01,1:30, Boulevard,Panakkukang,TK,35,29,R4,R4,-,-,-,"10,000,000"
6854,Thursday,2020-07-02,14:00, Barawaja,Panakkukang,OC,38,-,R2,-,-,-,1,"500,000"
6855,Saturday,2020-07-04,21:00, Dr. Leimena,Panakkukang,OC,21,14,R2,-,-,-,2,"200,000"
6856,Sunday,2020-07-05,11:00, Kerung-Kerung,Makassar,TL,-,25,R2,R2,-,-,3,"500,000"
6857,Sunday,2020-07-05,2:00, Haji Bau,Ujung Pandang,TK,18,20,R4,R2,-,-,3,"10,000,000"
6858,Friday,2020-06-12,17:00, Veteran Utara,Makassar,TK,26,65,R6,R2,-,-,1,"500,000"
6859,Monday,2020-07-06,11:00, Balang Baru 1,Tamalate,TM,60,80,B2,-,-,-,1,-
6860,Monday,2020-07-06,13:00, Toddopuli VII,Manggala,TK,19,72,R2,R2,-,-,2,"300,000"
6861,Monday,2020-07-06,22:00, Perintis Kemerdekaan,Biringkanaya,TM,20,11,R2,-,-,-,2,"200,000"
6862,Monday,2020-07-06,8:10, Veteran Selatan,Mamajang,TL,-,70,R2,-,-,-,1,-
6863,Wednesday,2020-07-08,10:20, Pettarani,Panakkukang,TK,53,71,R4,R4,-,-,-,"1,000,000"
6864,Friday,2020-07-10,8:45, Insinyur Sutami,Tamalanrea,OC,26,24,R2,-,-,-,1,"200,000"
6865,Saturday,2020-07-11,11:00, Pettarani,Panakkukang,OC,39,-,R2,-,-,-,1,-
6866,Saturday,2020-07-11,19:40, Goa Ria,Biringkanaya,TL,-,14,R2,R2,-,-,4,"500,000"
6867,Sunday,2020-07-12,21:05,Urip Sumuharjo,Panakkukang,TK,27,34,R2,R4,-,-,1,"5,000,000"
6868,Monday,2020-07-13,17:00, Kesejahteraan Selatan,Tamalanrea,TK,73,15,R4,R2,-,-,1,"500,000"
6869,Saturday,2020-07-11,20:00, Teuku Umar Raya,Tallo,TL,-,5,R2,-,-,-,1,-
6870,Tuesday,2020-07-14,5:30, Peternakan 5,Manggala,OC,63,17,R2,-,-,-,2,-
6871,Monday,2020-06-15,17:00, Batara Bira,Biringkanaya,OC,49,-,R2,-,-,-,1,"200,000"
6872,Friday,2020-03-13,10:30, Metro Tanjung Bunga,Tamalate,TK,20,51,R4,R4,-,-,-,"5,000,000"
6873,Wednesday,2020-07-15,8:30, Pongtiku,Tallo,TK,40,55,R2,R2,-,-,2,"300,000"
6874,Thursday,2020-07-16,14:00, Perintis Kemerdekaan IV,Tamalanrea,OC,52,-,R2,-,-,-,1,"50,000"
6875,Thursday,2020-07-16,19:00, Ade Irma Nasution,Tallo,TK,15,46,R2,R2,-,-,2,"500,000"
6876,Thursday,2020-07-16,17:00, Ade Irma Nasution,Tallo,TK,15,19,R2,R2,-,-,4,"1,500,000"
6877,Friday,2020-07-10,6:00, Tamalanrea Raya,Tamalanrea,OC,26,-,R2,-,-,-,1,"200,000"
6878,Friday,2020-07-17,16:00, Cendrawasih,Mariso,TL,-,29,R4,R2,-,-,2,"300,000"
6879,Thursday,2020-07-16,19:00, Perintis Kemerdekaan,Biringkanaya,TK,60,27,R2,R2,-,-,2,"250,000"
6880,Friday,2020-07-17,16:15, Perintis Kemerdekaan,Tamalanrea,TK,49,-,R2,R2,-,-,1,"200,000"
6881,Saturday,2020-07-18,10:00, Daeng Tata Raya,Tamalate,TL,-,26,R2,R2,-,-,1,"200,000"
6882,Saturday,2020-07-18,23:00, Sultan Alauddin,Tamalate,OC,20,-,R2,-,-,-,1,"250,000"
6883,Sunday,2020-07-19,18:30, Borong Raya,Manggala,TL,-,48,R2,R2,-,-,1,"250,000"
6884,Monday,2020-07-20,14:00, Perintis Kemerdekaan,Biringkanaya,OC,18,-,R2,-,-,-,1,"200,000"
6885,Monday,2020-07-20,12:30, Penghibur,Ujung Pandang,TK,33,-,R2,R4,-,-,1,"100,000"
6886,Tuesday,2020-07-21,11:15, Gunung Latimojong,Makassar,TK,72,66,R2,R4,1,-,-,"200,000"
6887,Tuesday,2020-07-21,19:15, Perintis Kemerdekaan,Biringkanaya,TL,-,30,R2,R2,1,-,-,"5,000,000"
6888,Wednesday,2020-07-15,15:30,Perintis Kemerdekaan,Tamalanrea,TK,46,36,R2,R4,1,-,-,"500,000"
6889,Wednesday,2020-07-22,12:00, Letjen Hertasning,Rappocini,OC,26,-,R2,-,-,-,1,"100,000"
6890,Wednesday,2020-07-22,14:30,Parumpa,Biringkanaya,TL,-,11,R2,Rro,-,-,1,-
6891,Thursday,2020-07-16,20:30, Perintis Kemerdekaan,Biringkanaya,TL,-,23,R2,R2,-,-,1,"300,000"
6892,Thursday,2020-07-23,15:00, Daeng Tata Raya III,Tamalate,TM,16,7,R2,-,-,-,2,"100,000"
6893,Thursday,2020-05-07,14:00, Poros Tamalanrea Indah,Tamalanrea,OC,27,-,R2,-,-,-,1,"350,000"
6894,Friday,2020-07-17,14:30, Tamangapa Raya,Manggala,OC,20,-,R2,-,-,-,1,"250,000"
6895,Friday,2020-07-24,15:00, Macan,Mamajang,TK,45,14,R4,Rro,-,-,2,"500,000"
6896,Monday,2020-07-20,22:00, Juanda,Tallo,TK,17,17,R2,R2,-,-,2,"500,000"
6897,Sunday,2020-07-26,6:15, Perintis Kemerdekaan,Panakkukang,TL,-,29,R4,R2,-,-,2,"1,000,000"
6898,Sunday,2020-07-26,18:20, Paccerakkang,Biringkanaya,OC,20,-,R2,-,-,-,1,"100,000"
6899,Sunday,2020-07-26,20:00, Perintis Kemerdekaan,Biringkanaya,TK,35,23,R2,R2,-,-,1,"900,000"
6900,Saturday,2020-07-25,17:30, Veteran Utara,Makassar,TM,41,57,R4,-,-,-,1,-
6901,Thursday,2020-07-30,20:30, Pettarani,Panakkukang,TK,40,21,R4,R4,-,-,-,"1,000,000"
6902,Friday,2020-07-31,11:40, Perintis Kemerdekaan,Biringkanaya,TK,57,35,R2,R2,1,-,-,"500,000"
6903,Friday,2020-07-31,12:30, Toddopuli Raya,Panakkukang,T,35,-,R2,-,-,-,1,"100,000"
6904,Friday,2020-07-31,23:00, Veteran Utara,Makassar,TK,19,13,R2,R2,-,-,4,"300,000"
6905,Friday,2020-07-31,19:00,Poros Perumnas Sudiang,Biringkanaya,TL,-,40,R2,R2,1,-,-,-
6906,Saturday,2020-08-01,16:15, Manuruki Raya,Biringkanaya,TK,26,35,R2,R2,-,-,2,"1,000,000"
6907,Friday,2020-07-31,15:30, Veteran Utara,Bontoala,TK,16,22,R2,R2,-,-,3,"500,000"
6908,Sunday,2020-08-02,20:00, Perintis Kemerdekaan,Biringkanaya,OC,32,-,R2,-,-,-,1,"300,000"
6909,Sunday,2020-08-02,17:00, Perintis Kemerdekaan,Tamalanrea,TK,50,51,R2,R4,-,-,1,"7,500,000"
6910,Monday,2020-08-03,11:30, Nuri Baru,Mariso,TK,32,31,R2,R2,-,-,1,"200,000"
6911,Friday,2020-07-31,11:00, Haji Kalla,Panakkukang,TK,16,21,R2,R2,-,-,2,"250,000"
6912,Monday,2020-08-03,11:03,Urip Sumuharjo,Panakkukang,T,54,-,R2,-,-,-,1,"1,000,000"
6913,Tuesday,2020-08-04,16:30, Jenderal Sudirman,Ujung Pandang,TL,-,56,R2,R2,-,-,1,"100,000"
6914,Tuesday,2020-08-04,22:00, Manyikkoaya,Biringkanaya,OC,20,-,R2,-,-,-,1,"100,000"
6915,Tuesday,2020-08-04,14:00, Galangan Kapal,Tallo,TK,27,57,B2,R4,-,-,2,"2,000,000"
6916,Tuesday,2020-07-28,10:30, Toddopuli Raya Timur,Panakkukang,TK,22,19,R2,R2,-,-,1,"500,000"
6917,Tuesday,2020-08-04,19:30,Urip Sumuharjo,Panakkukang,TM,63,22,R2,-,-,-,1,"250,000"
6918,Thursday,2020-08-06,8:00, Bandang,Bontoala,TM,27,46,R2,-,-,-,1,"200,000"
6919,Tuesday,2020-08-04,12:30, Kima Raya,Biringkanaya,OC,25,-,R2,-,-,-,1,"200,000"
6920,Tuesday,2020-08-04,14:30, Abdullah Daeng Sirua,Panakkukang,TK,40,22,R4,R2,-,-,-,"1,000,000"
6921,Thursday,2020-08-06,13:30, Perintis Kemerdekaan,Biringkanaya,TK,35,19,R4,R4,-,-,-,"2,000,000"
6922,Friday,2020-08-07,5:00,Urip Sumuharjo,Panakkukang,TL,-,19,R2,R2,-,-,2,"200,000"
6923,Sunday,2020-08-09,15:00, Perintis Kemerdekaan,Biringkanaya,OC,58,-,R2,-,-,-,1,"100,000"
6924,Sunday,2020-08-09,16:10, Veteran Selatan,Mamajang,TK,35,31,R2,R4,-,-,2,"2,000,000"
6925,Saturday,2020-08-08,9:00, Kesadaran Raya,Panakkukang,TL,-,28,R4,R2,-,-,1,"500,000"
6926,Sunday,2020-08-09,23:00,  Letjen Hertasning,Rappocini,OC,30,-,R2,-,-,-,1,"500,000"
6927,Friday,2020-08-07,18:30,Poros Perumnas Sudiang,Biringkanaya,TL,-,65,R2,-,-,-,1,-
6928,Friday,2020-08-07,21:00,Urip Sumuharjo,Panakkukang,TL,-,18,R2,R2,-,-,1,"100,000"
6929,Monday,2020-08-10,7:00, Perintis Kemerdekaan,Biringkanaya,TK,36,21,R2,Rro,-,-,1,"250,000"
6930,Tuesday,2020-08-11,15:30, Waduk Tunggu Pampang,Manggala,OC,16,16,R2,-,-,-,1,"100,000"
6931,Tuesday,2020-08-11,22:45, Sanrangan,Biringkanaya,TK,26,52,R2,R2,-,-,2,"300,000"
6932,Wednesday,2020-08-12,22:46, Perintis Kemerdekaan,Biringkanaya,TK,22,20,R2,R6,1,-,-,"150,000"
6933,Thursday,2020-08-13,15:30, Pajaiang,Biringkanaya,TL,-,53,R2,R2,-,-,1,"500,000"
6934,Friday,2020-08-14,1:00, Sultan Alauddin,Tamalate,TL,-,35,R2,R2,-,-,1,"500,000"
6935,Saturday,2020-08-08,8:30, Andalas,Bontoala,TL,-,35,R2,R2,-,-,1,"100,000"
6936,Sunday,2020-08-16,4:10, Datu Musseng,Ujung Pandang,TL,-,24,R4,-,1,-,-,-
6937,Saturday,2020-08-15,12:00, Adyaksa,Panakkukang,TK,23,23,R4,R2,-,-,1,"1,000,000"
6938,Sunday,2020-08-16,10:25, Perintis Kemerdekaan,Biringkanaya,TK,18,32,R2,R4,-,-,2,"7,000,000"
6939,Monday,2020-08-17,12:30, Insinyur Sutami,Tamalanrea,OC,41,23,R4,-,-,-,1,"17,000,000"
6940,Monday,2020-08-17,14:00, Perintis Kemerdekaan,Biringkanaya,OC,22,-,R2,-,-,-,1,"100,000"
6941,Monday,2020-08-17,13:15, Tamalanrea Raya,Tamalanrea,TK,31,34,R4,R4,-,-,-,"3,500,000"
6942,Saturday,2020-08-01,3:40, Paccinang Raya,Panakkukang,TK,33,33,R4,R4,-,-,-,"30,000,000"
6943,Tuesday,2020-08-18,13:00, Barawaja,Panakkukang,TK,40,23,R4,R2,-,-,1,"1,000,000"
6944,Wednesday,2020-08-19,7:50,Urip Sumuharjo,Panakkukang,T,28,-,R2,-,-,-,1,-
6945,Wednesday,2020-08-19,11:30, Perintis Kemerdekaan,Biringkanaya,TK,23,23,R2,R2,1,-,3,"200,000"
6946,Wednesday,2020-08-19,16:00, Daeng Tata Raya I,Tamalate,TL,-,9,R2,R2,-,-,1,-
6947,Wednesday,2020-08-19,16:00, Bambapuang,Makassar,TM,36,9,R2,-,-,-,1,-
6948,Monday,2020-08-17,11:50, G. Batu Putih,Makassar,TK,39,31,R4,R2,-,-,2,"2,000,000"
6949,Tuesday,2020-08-18,12:50, Mesjid Raya,Bontoala,TL,-,80,R4,R2,-,-,1,"200,000"
6950,Wednesday,2020-08-19,22:00, Pandang Raya,Panakkukang,TK,25,20,R2,R2,-,-,2,"1,000,000"
6951,Monday,2020-08-10,16:30, Perintis Kemerdekaan,Tamalanrea,OC,37,58,R2,-,-,-,2,"200,000"
6952,Thursday,2020-08-20,20:30, Kumala II,Tamalate,TK,35,12,B2,R2,-,-,4,"1,500,000"
6953,Friday,2020-08-21,11:00, Biring Romang,Tamalanrea,TM,17,5,R2,-,-,-,1,"100,000"
6954,Monday,2020-08-17,21:00, Metro Tanjung Bunga,Tamalate,TK,55,49,R2,R2,1,-,-,"1,000,000"
6955,Saturday,2020-08-22,19:30, Borong Raya,Manggala,TL,-,46,R4,R2,1,-,-,"750,000"
6956,Saturday,2020-08-22,10:00, Komp. Unhas ,Tamalanrea,OC,19,21,R2,-,-,-,1,-
6957,Friday,2020-08-21,12:30, Monginsidi ,Makassar,OC,40,-,R2,-,-,-,1,"100,000"
6958,Sunday,2020-08-23,18:45, Kima Raya I,Biringkanaya,TK,25,20,R2,R2,-,-,4,"1,500,000"
6959,Monday,2020-08-24,17:00,  Haji Bau,Ujung Pandang,TK,21,52,R4,R4,-,-,-,"2,000,000"
6960,Tuesday,2020-08-25,9:00, Penghibur,Ujung Pandang,TL,-,73,R2,-,1,-,-,-
6961,Sunday,2020-08-16,18:15, Gunung Merapi,Ujung Pandang,OC,58,-,R2,-,-,-,-,-
6962,Monday,2020-08-24,11:00, Kelapa III,Panakkukang,TL,-,28,R3,R2,-,-,1,"1,000,000"
6963,Sunday,2020-08-23,22:00, Banta Bantaeng ,Rappocini,TK,21,17,R2,R2,-,-,3,"1,000,000"
6964,Tuesday,2020-08-25,7:30, Daeng Tata Raya,Tamalate,TL,31,-,R2,R2,-,-,1,"100,000"
6965,Tuesday,2020-08-25,1:30, Perintis Kemerdekaan,Biringkanaya,OC,49,-,R2,-,-,-,1,"500,000"
6966,Wednesday,2020-08-26,23:15, Pasar Ikan,Ujung Pandang,TL,-,22,R2,R2,-,-,2,"200,000"
6967,Saturday,2020-08-22,12:00, Monumen Emmy Saelan,Rappocini,TL,-,24,R2,R2,-,-,2,"350,000"
6968,Tuesday,2020-08-25,19:00, Ir. Juanda,Tallo,TL,-,66,R2,R2,-,-,1,"100,000"
6969,Thursday,2020-08-27,12:00, Jenderal Ahmad Yani,Ujung Pandang,TM,21,20,R2,-,-,-,1,"200,000"
6970,Wednesday,2020-08-26,7:30, Insinyur Sutami,Tamalanrea,OC,35,-,R2,-,-,-,1,"100,000"
6971,Tuesday,2020-08-25,2:00, Insinyur Sutami,Tamalanrea,OC,19,-,R2,-,-,-,1,-
6972,Saturday,2020-08-15,23:00, Veteran Utara,Bontoala,TL,-,40,R2,-,-,-,1,-
6973,Wednesday,2020-08-26,16:45, Veteran Utara,Makassar,TK,30,34,R2,R2,-,-,2,"3,600,000"
6974,Thursday,2020-08-27,12:30, Perintis Kemerdekaan,Biringkanaya,TK,49,20,R2,R2,-,-,3,"300,000"
6975,Thursday,2020-08-27,18:30, Perintis Kemerdekaan,Biringkanaya,TK,34,61,R6,R4,-,-,-,"500,000"
6976,Wednesday,2020-08-26,3:30, Bandang,Bontoala,TK,20,22,R2,R2,-,-,2,"1,000,000"
6977,Sunday,2020-08-30,0:30, Sultan Alauddin,Rappocini,OC,17,-,R2,-,-,-,1,"1,000,000"
6978,Friday,2020-08-28,20:00, Minasa Upa,Rappocini,TL,-,63,R2,-,-,-,1,-
6979,Friday,2020-08-28,12:45,Urip Sumuharjo,Panakkukang,TL,-,46,R2,R2,-,-,1,"300,000"
6980,Friday,2020-08-28,22:00, Perintis Kemerdekaan,Biringkanaya,TL,-,21,R2,R2,-,-,2,"750,000"
6981,Sunday,2020-08-16,11:20, Cendrawasih,Mariso,TL,-,29,R4,R2,-,-,1,"200,000"
6982,Monday,2020-08-31,14:00, Kapasa Raya,Tamalanrea,TL,-,53,R4,R2,-,-,1,"700,000"
6983,Saturday,2020-08-29,18:30, Kesadaran Raya,Panakkukang,OC,55,-,R2,-,-,-,1,"150,000"
6984,Monday,2020-08-31,22:30, Lamadukelleng,Ujung Pandang,TL,-,17,B,R2,-,-,1,"200,000"
6985,Monday,2020-08-31,23:15, Pengayoman,Panakkukang,OC,29,-,R2,-,-,-,1,"350,000"
6986,Tuesday,2020-09-01,12:05, Pate'ne,Biringkanaya,OC,55,-,R2,-,1,-,-,"300,000"
6987,Tuesday,2020-09-01,20:30, Haji Bau,Ujung Pandang,TL,-,34,R4,R4,-,-,-,"1,000,000"
6988,Tuesday,2020-09-01,18:00, Simola,Panakkukang,TM,18,5,R2,-,-,-,1,-
6989,Wednesday,2020-09-02,5:30, Letjen Hertasning,Panakkukang,TL,-,19,R2,R2,-,-,1,"200,000"
6990,Tuesday,2020-09-01,21:00, Metro Tanjung Bunga,Mariso,OC,33,-,R2,-,-,-,1,"150,000"
6991,Tuesday,2020-09-01,14:00, Dakota,Biringkanaya,T,24,-,R2,-,-,-,1,"100,000"
6992,Tuesday,2020-09-01,18:00, A. Tonro,Tamalate,T,21,-,R2,-,-,-,1,-
6993,Thursday,2020-09-03,10:00,BTN Mangga III,Biringkanaya,TK,44,17,R2,R2,-,-,2,"300,000"
6994,Sunday,2020-08-30,22:30, Pettarani,Panakkukang,TL,-,31,R2,R2,-,-,1,"350,000"
6995,Saturday,2020-09-05,14:00, Cendrawasih,Mamajang,TM,16,11,R2,-,-,-,2,"100,000"
6996,Saturday,2020-09-05,13:00,  Lanto Daeng Pasewang,Mamajang,T,20,40,R2,-,-,-,1,"2,000,000"
6997,Friday,2020-09-04,21:00, Tallasa City,Tamalanrea,TK,59,21,R2,R2,-,-,2,"1,000,000"
6998,Saturday,2020-09-05,20:20, Rajawali ,Mariso,TL,-,20,R4,R4,-,-,-,"5,000,000"
6999,Sunday,2020-09-06,17:30, Perintis Kemerdekaan,Panakkukang,TL,-,43,R2,R2,-,-,1,"200,000"
7000,Sunday,2020-09-06,23:00, Perintis Kemerdekaan,Biringkanaya,TK,25,20,R2,R2,-,-,2,"500,000"
7001,Sunday,2020-09-06,23:15, Haji Bau,Ujung Pandang,TK,21,30,R2,R4,-,-,2,"2,500,000"
7002,Friday,2020-09-04,19:30, Veteran Utara,Makassar,OC,22,29,R2,R2,1,-,4,"200,000"
7003,Saturday,2020-09-05,14:00, Perintis Kemerdekaan,Tamalanrea,OC,19,-,R2,-,-,-,1,"500,000"
7004,Saturday,2020-09-05,16:00, Pelita Raya,Rappocini,TK,55,21,B2,R4,-,-,1,"850,000"
7005,Saturday,2020-09-05,17:00, Manyikkoaya,Biringkanaya,OC,25,18,R2,-,-,-,1,-
7006,Saturday,2020-09-05,21:15,  Pettarani,Panakkukang,TL,-,35,R2,R2,-,-,1,"250,000"
7007,Monday,2020-09-07,23:00, Gunung Bawakaraeng  ,Bontoala,TK,25,15,R2,R2,1,-,2,"2,000,000"
7008,Monday,2020-09-07,14:00, Tallasa City,Tamalanrea,OC,16,-,R2,-,-,-,1,"100,000"
7009,Monday,2020-08-31,11:00, Pajaiang,Biringkanaya,OC,51,-,R2,-,-,-,1,"200,000"
7010,Wednesday,2020-09-09,15:30, Jenderal Ahmad Yani,Ujung Pandang,TK,31,23,R2,R4,-,-,1,"200,000"
7011,Thursday,2020-09-10,0:10, Pannampu,Tallo,TK,22,28,R4,R2,-,-,1,"2,000,000"
7012,Friday,2020-08-28,15:15, Veteran Selatan,Makassar,TK,58,37,R2,R4,-,-,1,"100,000"
7013,Monday,2020-09-07,22:00, Sultan Alauddin,Tamalate,TM,32,6,R2,-,-,-,2,"200,000"
7014,Wednesday,2020-09-09,20:30, Perumnas Raya,Manggala,TL,-,45,R2,R2,-,-,1,"250,000"
7015,Friday,2020-09-11,1:00, Laccukang,Bontoala,TL,-,21,R4,R2,-,-,2,"200,000"
7016,Thursday,2020-09-10,8:00,Berua Raya,Biringkanaya,TK,20,41,R4,R6,1,-,-,"10,000,000"
7017,Thursday,2020-09-03,13:30,Urip Sumuharjo,Panakkukang,TL,-,27,R2,R2,-,-,2,"200,000"
7018,Wednesday,2020-09-09,7:20, Tamalanrea Raya,Tamalanrea,TL,-,27,R4,R2,-,-,1,"750,000"
7019,Wednesday,2020-09-09,14:00, Perintis Kemerdekaan,Biringkanaya,TM,26,47,R2,-,-,-,1,-
7020,Friday,2020-09-04,14:40, Jenderal Sudirman,Ujung Pandang,TK,21,28,R4,R4,-,-,-,"50,000,000"
7021,Thursday,2020-09-10,0:15, Perintis Kemerdekaan,Tamalanrea,TL,-,55,R4,R2,1,-,-,"150,000"
7022,Thursday,2020-09-10,5:20, Tamangapa Raya,Manggala,TL,-,60,R2,R2,-,-,1,"200,000"
7023,Friday,2020-09-11,8:00, Sultan Hasanuddin,Ujung Pandang,TK,22,52,R2,Rro,-,-,1,"200,000"
7024,Thursday,2020-09-10,0:00, Rajawali ,Mariso,TK,42,21,R2,R2,-,-,1,"2,000,000"
7025,Friday,2020-09-11,10:00, Metro Tanjung Bunga,Tamalate,T,59,16,R2,-,-,-,2,"200,000"
7026,Saturday,2020-09-12,15:00, Indah III,Tallo,T,34,10,B2,-,-,-,1,-
7027,Sunday,2020-09-13,3:10, Onta,Mamajang,TK,50,45,R4,R2,1,-,-,"5,000,000"
7028,Thursday,2020-09-10,23:30, Abdullah Daeng Sirua,Panakkukang,T,16,16,R2,-,1,-,-,"2,000,000"
7029,Friday,2020-09-11,16:15, Metro Tanjung Bunga,Tamalate,TK,25,43,R2,R2,-,-,2,"1,000,000"
7030,Wednesday,2020-09-09,20:15,Urip Sumuharjo,Panakkukang,TK,20,29,R2,R2,-,-,1,"500,000"
7031,Saturday,2020-09-12,11:00, Raya Pendidikan,Rappocini,OC,62,-,R2,-,-,-,1,"50,000"
7032,Sunday,2020-09-13,11:00, Serigala,Mamajang,OC,16,-,R2,-,-,-,1,-
7033,Tuesday,2020-09-15,2:15, Pajaiang,Biringkanaya,TK,28,21,R2,R2,-,-,1,"250,000"
7034,Friday,2020-09-11,16:15, Metro Tanjung Bunga,Tamalate,TK,25,43,R2,R2,-,-,2,"1,000,000"
7035,Tuesday,2020-09-15,10:00, Perintis Kemerdekaan,Biringkanaya,TM,21,54,R2,-,-,-,2,"300,000"
7036,Tuesday,2020-09-15,20:30, Abu Bakar Lambogo,Makassar,OC,16,-,R2,-,-,-,1,"100,000"
7037,Tuesday,2020-09-15,18:40, Manuruki Raya,Biringkanaya,TK,24,16,R2,R2,-,-,2,"200,000"
7038,Tuesday,2020-09-15,12:37, Monumen Emmy Saelan,Rappocini,TK,22,25,R2,R2,-,-,2,"2,600,000"
7039,Tuesday,2020-09-15,18:00, Berua Raya,Biringkanaya,T,26,-,R2,-,-,-,1,-
7040,Wednesday,2020-09-16,11:30, M. Yamin,Makassar,TL,-,48,R2,-,-,-,1,-
7041,Wednesday,2020-09-16,16:40, Monumen Emmy Saelan,Rappocini,TK,20,20,R4,R2,1,-,1,"17,000,000"
7042,Wednesday,2020-09-09,19:00,Urip Sumuharjo,Panakkukang,TL,-,52,R2,R2,-,-,1,"100,000"
7043,Tuesday,2020-09-15,19:30, Metro Tanjung Bunga,Ujung Pandang,TL,-,26,R2,R2,-,-,1,"200,000"
7044,Thursday,2020-09-17,11:30, Profesor Abdurrahman Basalamah,Panakkukang,T,24,-,R2,-,-,-,1,"300,000"
7045,Thursday,2020-09-17,17:30, Mesjid Raya,Bontoala,OC,18,-,R2,-,-,-,1,-
7046,Friday,2020-09-18,22:30, Gunung Bawakaraeng  ,Ujung Pandang,OC,25,24,R2,-,-,-,2,"500,000"
7047,Friday,2020-09-18,5:00, Pettarani,Panakkukang,OC,18,-,R2,-,-,-,1,-
7048,Sunday,2020-09-20,23:15, Tamangapa Raya,Manggala,TK,41,29,R2,R2,1,-,-,"100,000"
7049,Sunday,2020-09-20,15:30, Metro Tanjung Bunga,Tamalate,OC,42,-,R2,-,-,-,1,-
7050,Monday,2020-09-21,1:00, Aroepala,Rappocini,TK,32,25,R2,R2,1,-,-,"1,000,000"
7051,Sunday,2020-09-13,2:10, Gunung Bawakaraeng  ,Bontoala,T,31,45,R4,-,-,-,-,"20,000,000"
7052,Tuesday,2020-09-15,20:00, Gunung Bawakaraeng  ,Makassar,TL,-,43,R4,R2,1,-,1,"200,000"
